"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilosc"
1;Dżersejowe legginsy;13$70;"29.99";"CONSCIOUS. Legginsy z miękkiego dżerseju z ekologicznej bawełny. Elastyczna talia";"http://lp2.hm.com/hmgoepprod?set=source[/d3/fc/d3fcdee89fa01ae1a15793fb56635783bf09f72b.jpg],origin[dam],category[kids_girl8y_trousersleggings_leggingsslim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/40/96/40967a98defcd952b85b8fe9bb2269af7108fd6c.jpg],origin[dam],category[kids_girl8y_trousersleggings_leggingsslim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/45/55/455581cd58d74d1932279d2557521e5437007833.jpg],origin[dam],category[kids_girl8y_trousersleggings_leggingsslim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Bluza z kapturem i joggersy;13$71;"99.9";"Bluza i joggersy z dzianiny dresowej z nadrukiem. Bluza ma kaptur bez podszewki oraz ściągacz u dołu i przy rękawach. Spodnie mają elastyczną talię ze sznurkiem, kieszenie po bokach i ściągacz u dołu nogawek";"http://lp2.hm.com/hmgoepprod?set=source[/2e/bc/2ebc9776f01b35bc93146fed3fd720032de6df48.jpg],origin[dam],category[kids_boy8y_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/c1/0b/c10b13e0a76e21d6b68cce0da970057643f9d7c2.jpg],origin[dam],category[kids_boy8y_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/35/a7/35a76f34cd596bb2c7f4a78e9643e520292e01f9.jpg],origin[dam],category[kids_boy8y_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Ocieplane buty sportowe;13;"69.9";"Buty sportowe z imitacji skóry. Cholewka do kostki, pętelka z tyłu, elastyczne sznurówki i regulowana patka na rzep. Podeszwy wewnętrzne i wyściółka z futerkowego materiału. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/22/4e/224e4a78c4bd20f50d5b7addc9f3a6dda305aa4e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a9/40/a940a78bb75223a960efe3a4f05d2a05ce963a48.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/20/9c/209cdb6cf41f63ce9639c2e8f386e4771fd819d1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Wodoszczelne trzewiki;13$70;"149.9";"Ocieplane trzewiki z wodoszczelnego materiału funkcjonalnego z detalami z imitacji skóry. Watowana cholewka do kostki z imitacją futra na brzegu. Elastyczne regulowane sznurowanie z przodu, suwak z boku. Odblaskowe detale. Wyściółka i wewnętrzne podeszwy z materiału futerkowego. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/70/e4/70e4fae6ba5319c81fc0cabd3a41d122def70122.jpg],origin[dam],category[kids_girl8y_shoes_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f1/c4/f1c4174280cc5413f6941f93524cf08c8fa6ae0d.jpg],origin[dam],category[kids_girl8y_shoes_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/64/ea/64ea35d4a6a1da37cea0dc644d366f2f3958f5ef.jpg],origin[dam],category[kids_girl8y_shoes_boots],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Ocieplany kombinezon;13;"139.9";"Lekko watowany kombinezon z pikowanej tkaniny. Kaptur z podszewką z futerkowego materiału i z naszytymi uszkami. Z przodu suwak z ochroną brody, . U dołu rękawów i nogawek elastyczne i zapewniające ciepło brzegi zawijane na dłonie i stopy. Z podszewką z miękkiego materiału futerkowego";"http://lp2.hm.com/hmgoepprod?set=source[/f1/57/f1571f07d6a33ff9166cf331f3f8b1a8d6d73b43.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/e3/d4/e3d4ed99bc078355554248447c9482f36e49bc06.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/e5/38/e538cf218f0a6792393b9318175c6bf43ec2fef1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Bawełniany kombinezon;13$66;"79.99";"CONSCIOUS. Kombinezon z miękkiego melanżowego dżerseju z ekologicznej bawełny. Kaptur z podszewką i naszytymi uszkami. Zapięcie na kryty suwak z przodu i wzdłuż jednej nogawki. Długie rękawy z kopertowym zamykanym ściągaczem u dołu. Krok z dodatkowym miejscem i długie nogawki z kopertowym zamykanym ściągaczem u dołu. Z polarową podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/03/b6/03b620392d51981d8e4e230c2f2c9b32629de2c6.jpg],origin[dam],category[kids_newborn_allinones],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/eb/10/eb10ec13e89fe96594d8cfe2cea2164fe728bd57.jpg],origin[dam],category[kids_newborn_allinones],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Skarpety 5-pak;13$66;"22.9";"Cienkie skarpety z miękkiej mieszanki zawierającej bawełnę";"http://lp2.hm.com/hmgoepprod?set=source[/d3/f5/d3f5bd72f2fc6592d8921a75ce5a3757ac92633b.jpg],origin[dam],category[kids_newborn_sockstights],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d0/98/d098d356681e06fc38d9dcafe09fc607f02a6b1e.jpg],origin[dam],category[kids_newborn_sockstights],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/bc/2a/bc2aa2ba4a79727a33dbbb49adf74d48e8ba229f.jpg],origin[dam],category[kids_newborn_sockstights],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Dżersejowa koszulka 3-pak;13$70;"39.99";"Koszulki z bawełnianego dżerseju na wąskich ramiączkach. Falisty brzeg u góry i mała kokardka z przodu";"http://lp2.hm.com/hmgoepprod?set=source[/b8/56/b8565321a8da24251d0b3c72b3a4e2d7cec36fb7.jpg],origin[dam],category[kids_girl8y_underwear],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/1d/04/1d048c2ecabf7f2cc7f26998457e7fe0cc4aad9c.jpg],origin[dam],category[kids_girl8y_underwear],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/4d/aa/4daaad65c66f62cb4b6fc368b0f4799e6178e667.jpg],origin[dam],category[kids_girl8y_underwear],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Watowana kurtka;13;"149.9";"Watowana kurtka z tkaniny. Watowany odpinany kaptur. Stójka, suwak, kieszenie po bokach. Rękawy i dół z wąskim elastycznym brzegiem. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/21/d6/21d6601aeb2c161e36f7c83788ebcd923027a295.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d4/0b/d40bdd32f68c500f1aaca2f84ed3d826aef6d284.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/79/d6/79d6e3cb0f20d5315d810aa3fbd82f65cfd4b94d.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowana parka;13;"139.9";"Watowana parka z tkaniny o miękkiej, drapanej powierzchni. Odpinany kaptur z podszewką z materiału futerkowego i z obszyciem z imitacji futra. Zapięcie na suwak, kryta regulowana talia elastyczna z ozdobnym sznurkiem, po bokach kieszenie z klapką i zatrzaskiem. U dołu rękawów wewnętrzny ściągacz z regulacją, rozcięcie z tyłu. Częściowo z podszewką z materiału futerkowego";"http://lp2.hm.com/hmgoepprod?set=source[/59/fa/59faa542a5dbe84ad97878ddbeef3a7035cc73c1.jpg],origin[dam],category[kids_girl8y_outdoor_parkasjackets],type[LOOKBOOK],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/c4/d8/c4d849c5130fad468a3d2f4e4a12f532d31725e7.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/7a/19/7a19f722b3580e9db68080617d597fc9c4c6462d.jpg],origin[dam],category[kids_girl8y_outdoor_parkasjackets],type[LOOKBOOK],hmver[2]&call=url[file:/product/main";100
1;Watowana parka;13$71;"149.9";"Nieco krótsza watowana parka z tkaniny o lekkim połysku. Odpinany kaptur z podszewką z futerkowego materiału i obszyciem z imitacji futra. Ściągacz wokół szyi, zapięcie na suwak i listwę z zatrzaskami. Kieszenie do ogrzewania rąk, z przodu kieszenie z klapką i zatrzaskiem. U dołu rękawów wewnętrzny ściągacz. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/f9/84/f9842dd07ad9024487ae0f8698978fb632e2a9b7.jpg],origin[dam],category[kids_boy8y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/05/e9/05e95ba812b76b0f913c0c8137fcf75bdabf1417.jpg],origin[dam],category[kids_boy8y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/81/49/8149f0462fd486575b33776f84d38990d5e99d4e.jpg],origin[dam],category[kids_boy8y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowany kombinezon outdoorowy;13;"279.0";"Watowany kombinezon z wiatro- i wodoszczelnego oddychającego materiału funkcjonalnego. Odpinany kaptur z obszyciem z imitacji futra i z podszewką. Zapięcie na podklejany suwak z osłoną brody, z przodu kieszenie z podklejanym suwakiem, elastyczny tył talii. Wzmocnienia na nogawkach i z tyłu, pod stopą wzmocniony elastyczny pasek. Odblaskowe detale. Elastyczne brzegi rękawów i nogawek. Materiał pokryty warstwą wodoodporną bez niebezpiecznych dla środowiska fluorowęglowodorów";"http://lp2.hm.com/hmgoepprod?set=source[/e7/2c/e72ca826842eb97e67cbbe9c01df464f1aa02d36.jpg],origin[dam],category[kids_girl8y_outdoor],type[LOOKBOOK],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/39/b1/39b170af3e5b5a57c17b6df289a64606b0a4aca6.jpg],origin[dam],category[kids_girl8y_outdoor],type[LOOKBOOK],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/49/03/4903cb27704c10f0efc946504096751517d6432e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Ocieplane buty sportowe;13;"99.9";"Buty sportowe z imitacji skóry. Cholewka do kostki z watowanym brzegiem i pętelką z tyłu. Elastyczne sznurówki i patka na rzep z przodu. Podeszwy wewnętrzne i wyściółka z futerkowego materiału. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/8b/e7/8be7c683fcfe59671b128ac107289f7959dcc5ad.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/94/71/9471ae2127cfc32270c7beb163ae5c282ce6e8df.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/32/1e/321e877e55cccf748a301dfda825da370c4feab6.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Spodnie ze stópkami 3-pak;13$66$69;"59.9";"CONSCIOUS. Spodnie z miękkiego dżerseju z ekologicznej bawełny. Szeroki odwijany ściągacz w talii i całe stópki";"http://lp2.hm.com/hmgoepprod?set=source[/74/4a/744a330d250252810084b4d652a767287f22e659.jpg],origin[dam],category[kids_newborn_bottoms],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/01/98/01980c7eb713c3eb4032f140cd36ccfb4a777166.jpg],origin[dam],category[kids_newborn_bottoms],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/17/21/1721e036a6774e2a9867c69e0411a72b9b2d6466.jpg],origin[dam],category[kids_newborn_bottoms],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Ocieplane trzewiki;13;"99.9";"Sznurowane trzewiki. Suwak z boku, z tyłu pętelka. Podeszwy wewnętrzne i wyściółka z futerkowego materiału. Grube gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/24/49/24497aeff12f2d5bd5d69650216829a1a0115a34.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/83/e6/83e67a8e9b101d594a7a350866724aa4962959af.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/43/f6/43f6a075c59350408515f7737840db9b7c27da08.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Bluza i spodnie;13$67;"79.9";"Komplet z miękkiej dzianiny dresowej z nadrukiem składający się z bluzy i spodni. Bluza ma zatrzask na jednym ramieniu oraz ściągacz wokół szyi i rękawów. Spodnie mają elastyczny ściągacz w talii. Wewnątrz miękki meszek";"http://lp2.hm.com/hmgoepprod?set=source[/49/fb/49fb3ef032deed73af6bbce0bb8576295b3c975e.jpg],origin[dam],category[Kids_babygirl_multipacks],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/73/fd/73fd3dc122ab3435a4154c78e2464f0fb4bdf11e.jpg],origin[dam],category[Kids_babygirl_multipacks],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/ba/56/ba5693fb91c40bd6d99656e36f391de2080ff9fc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Watowana parka;13;"149.9";"Watowana parka z zapięciem na suwak i listwę z zatrzaskami. Kaptur z podszewką i obszyciem z imitacji futra. Kieszenie do ogrzewania rąk, z przodu kieszenie z klapką, na jednym rękawie kieszonka z suwakiem. Wewnętrzny ściągacz u dołu rękawów. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/5f/1a/5f1a3849c22602ce2ce146bf4eaccdd22444f508.jpg],origin[dam],category[kids_boys14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f6/e8/f6e8f4814e2a00fe9fb51347ac69de1ebbfd2e8b.jpg],origin[dam],category[kids_boys14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fd/d3/fdd319da9252fc80b04eb3988ba2cc0bec3889d4.jpg],origin[dam],category[kids_boys14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Bluza i spodnie;13;"129.9";"EKSKLUZYWNA KOLEKCJA DLA NIEMOWLĄT/CONSCIOUS. Komplet z miękkiej dzianiny dresowej z ekologicznej bawełny składający się z bluzy i spodni. Bluza ma kaptur z podszewką i pomponem, kryte zatrzaski u góry i przyszyte podwinięcia rękawów. Spodnie z elastyczną talią i przyszytym podwinięciem nogawek. Wewnątrz miękki meszek";"http://lp2.hm.com/hmgoepprod?set=source[/07/84/0784da10f6ebe8936b56b69dcd8db2a93ff0df77.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d8/44/d844c6b0b1ff904a6ee744fa798abd014c99a268.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Body bez rękawów 3-pak;13$68;"39.9";"Body bez rękawów z miękkiego bawełnianego dżerseju. Wąskie ramiączka, zatrzaski w kroku";"http://lp2.hm.com/hmgoepprod?set=source[/b0/fc/b0fca1cdc924f0fa710ab96e357a35e4179cc6f6.jpg],origin[dam],category[kids_babyboy_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d5/28/d528de0a26b11ee2d992f19565cf3e05e88ee27a.jpg],origin[dam],category[kids_babyboy_bodies],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/e6/61/e66139d2165edb66f7c9ba65558885e769e77b4c.jpg],origin[dam],category[kids_babyboy_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Joggersy;13$71;"39.99";"CONSCIOUS. Joggersy z dzianiny dresowej. Elastyczna talia ze sznurkiem, kieszenie po bokach, ściągacz u dołu nogawek. Wewnątrz miękki meszek. Bawełna wykorzystana w produkcie jest ekologiczna";"http://lp2.hm.com/hmgoepprod?set=source[/01/1b/011b4def31cf860798c9311bd4e3ed81eb83bdd0.jpg],origin[dam],category[kids_boy8y_trousers_pullon],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9a/4d/9a4da1330b44380773dc2562dc46d2ad8ac41977.jpg],origin[dam],category[kids_boy8y_trousers_pullon],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/1b/6a/1b6a3b993585aab09c6b0c0f6644ab15345acb4b.jpg],origin[dam],category[kids_boy8y_trousers_pullon],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Watowana parka;13$71;"149.9";"Lekko watowana parka z grubej tkaniny. Odpinany kaptur z podszewką z futerkowego materiału i z detalami z imitacji skóry. Stójka, zapięcie na suwak i listwę z zatrzaskami. Kieszeń na piersi, z przodu kieszenie z klapką i zatrzaskami, wewnętrzny ściągacz u dołu rękawów. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/6a/78/6a7832633487e2fa92bed41fa8f2c31ff7606fb6.jpg],origin[dam],category[kids_boy8y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/8b/ae/8baedb1be35cfe74999985d81d79fa5aea510ca7.jpg],origin[dam],category[kids_boy8y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/df/9c/df9c4ce1ad779792851bbd904797469760c413b0.jpg],origin[dam],category[kids_boy8y_outdoor_parkasjackets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Tiulowa sukienka;13$70;"149.9";"Tiulowa sukienka z cekinami i błyszczącymi plastikowymi kamykami. Krótkie falbankowe rękawy, tiulowe falbanki wokół szyi. Odcinana talia, rozszerzany dół składający się z kilku asymetrycznych warstw. Z tyłu kryty suwak. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/bd/9c/bd9c78813009f975c13093b4387793819a254600.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9a/f9/9af9f50e088cf5dd6ade2d2bb62d45d6d4161191.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/e6/c9/e6c90d312177655471135de87fdf9cd818bf2e2d.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main";100
1;Body z długim rękawem 2-pak;13$66;"39.9";"CONSCIOUS. Body z miękkiego dżerseju z ekologicznej bawełny. Długie rękawy, zatrzaski na jednym ramieniu i w kroku";"http://lp2.hm.com/hmgoepprod?set=source[/02/24/0224536c1b53c4345fbf1a9a9c7a10fddefc5012.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/cb/d4/cbd431ef8b627ca6efb3f006aa768c76d17da0ea.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/79/1d/791dc1e34646377e40df65944b5edf69bab7da07.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Koszulowe body i spodnie;13;"49.9";"CONSCIOUS. Komplet z miękkiej mieszanki zawierającej ekologiczną bawełnę składający się z body i spodni. Body z długim rękawem, kołnierzykiem oraz z gorsem z naszytą muchą. Guziki u góry i zatrzaski w kroku. Spodnie mają odwijany ściągacz w talii, ściągacz u dołu nogawek i atrapę rozporka";"http://lp2.hm.com/hmgoepprod?set=source[/df/64/df64e8068ac3f5e6f76ac30fd12e5ccb3a993a0e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/48/c0/48c01deac392fffa384cf593a7f290a50a6596e2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/75/a7/75a7008b788076f0dc0869598476229c603bc62a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Ocieplane buty sportowe;13;"129.9";"Buty sportowe z imitacji skóry. Cholewka do kostki, elastyczne sznurówki, regulowana patka na rzep u góry, aplikacja na języku i pętelka z tyłu. Wyściółka i wewnętrzne podeszwy z futerkowego materiału. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/63/ee/63eed85f0c6f02416569f59d672b388e8418bc22.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/c6/cd/c6cd384c0ec91e4559fcd6c54c3c28a6e23fb839.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/c3/d6/c3d619065e6d0bd94ec47eb64ce5eb42efecf014.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Ocieplane trzewiki;13;"99.9";"Sznurowane trzewiki z błyszczącej imitacji skóry. Suwak z boku, pętelka z tyłu. Podeszwy wewnętrzne i wyściółka z miękkiego materiału futerkowego. Grube gumowe podeszwy zewnętrzne. Obcas 2 cm";"http://lp2.hm.com/hmgoepprod?set=source[/f2/f2/f2f24a343d2ead5a6e886e186fc4ab1feaf5ae98.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/80/98/8098121a6bd21362ed023be3d019f6ca231588e1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/86/b6/86b65f80ee273195bc5529c8b304e0e9ee491cd6.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Body z krótkim rękawem 2-pak;13$67;"29.99";"CONSCIOUS. Dżersejowe body z ekologicznej bawełny z krótkim rękawem. Zatrzaski na jednym ramieniu i w kroku";"http://lp2.hm.com/hmgoepprod?set=source[/ba/66/ba660523aeffe85af2826fb71dc2abaded0e3c15.jpg],origin[dam],category[kids_babygirl_bodies],type[DESCRIPTIVESTILLLIFE],hmver[4]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f8/94/f89464343bbcf7b79a7578367fed05dd2ee556df.jpg],origin[dam],category[kids_babygirl_bodies],type[DESCRIPTIVESTILLLIFE],hmver[4]&call=url[file:/product/main";100
1;Watowana kurtka;13;"179.0";"Krótka watowana i pikowana kurtka. Stójka, przypinany na zatrzaski kaptur. Suwak z przodu i kieszenie po bokach. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/d4/03/d40346e5e685bbb9e2c58c81e5ac34040dafebac.jpg],origin[dam],category[kids_girl14y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/79/ce/79ce8877145cdc085b8ee0f9158db5bf33326dab.jpg],origin[dam],category[kids_girl14y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f6/d4/f6d46100a7d40a4eb299182360f178371fc45e66.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Wodoszczelne buty sportowe;13;"139.9";"Wodoszczelne ocieplane buty sportowe z imitacji skóry. Cholewka do kostki z watowanym brzegiem i pętelką z tyłu. Elastyczne sznurówki i regulowana patka na rzep. Podeszwy wewnętrzne i wyściółka z futerkowego materiału. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/5e/cf/5ecf8083d2edde7bbd4e19c649a521fb11682b09.jpg],origin[dam],category[kids_boys14y_shoes_sneakers],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/66/71/6671e5e34fa1ca16aa2e933c4f6885bc039c717f.jpg],origin[dam],category[kids_boys14y_shoes_sneakers],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/3f/56/3f56e8a7691de1d68816a05726112fb257050933.jpg],origin[dam],category[kids_boys14y_shoes_sneakers],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
